"","customerId","primaryAccountNumber","balance","Salary","firstName","lastName","middleName","alias","passport","fatherLastName","fatherFirstName","fatherMiddleName","spouseLastName","spouseFirstName","spouseMiddleName","dateOfBirth","marital_Status","addressLine1","addressLine2","addressCity","addressZipCode","addressState","addressCountry","primaryPhone","secondaryPhone","landLinePhone","primaryEmailId","secondaryEmailId","primaryOccupation","primaryOccupationEmployerName","primaryOccupationAddressLine1","primaryOccupationAddressLine2","primaryOccupationAddressCity","primaryOccupationAddressZipCode","primaryOccupationAddressState","primaryOccupationAddressCountry","primaryOccupationPrimaryPhone","primaryOccupationSecondaryPhone","debitCardNo","primaryBranchcode","accountType","kyc_cluster"
"748",748,64039,52431,209724,"Ruth","Lewis","Judith","Lewis","811873797-7","Crawford","Lillian","Margaret","","","","30-Nov-90","Unmarried","49 Express Lane","538 Pearson Hill","R S",395003,"Gujarat","USA",9672057473,8630801199,8259948134,"tsmithkr@hugedomains.com","tsmithkr@jalbum.net","Private","sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum","16592 Mayer Drive","63767 Meadow Vale Court","R S",395003,"Gujarat","India",9057416872,8135037982,8851784075,"USA-ME4947","Current",3
"840",840,64130,54903,219612,"Eugene","Hicks","Marie","Hicks","217694107-1","Weaver","Timothy","Andrew","Perkins","Todd","Sandra","30-Sep-15","Married","8966 Mendota Place","144 Village Parkway","Sadar Bazar",281002,"Uttar Pradesh","USA",8113141598,9729477436,8633954577,"sperkinsnb@fastcompany.com","sperkinsnb@mediafire.com","Private","dui proin leo odio porttitor id consequat in consequat ut nulla","0 Logan Park","956 Knutson Way","Agraharam",532663,"Andhra Pradesh","India",9040935667,8552768173,9488913195,"USA-KS67212","Current",3
"170",170,64299,54314,217256,"John","Wagner","Nancy","Wagner","865644308-9","Stanley","Jacqueline","Samuel","Warren","Terry","Stephen","17-Apr-16","Married","7777 Crownhardt Road","4714 Browning Avenue","R S",395003,"Gujarat","USA",8896327038,9834291992,9331741888,"swarren4p@dell.com","swarren4p@chicagotribune.com","Private","nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare","4614 Logan Point","02906 Wayridge Circle","Sadar Bazar",281002,"Uttar Pradesh","India",9486815627,8216253435,9498100289,"USA-ME4947","Current",3
"514",514,64390,52846,211384,"Carlos","Hansen","Joe","Hansen","560384406-X","Hill","Kathleen","Rose","","","","22-May-73","Unmarried","03206 Oak Trail","16 Stang Place","Agraharam",532663,"Andhra Pradesh","USA",8660856026,8818744061,8271764474,"pblacke9@symantec.com","pblacke9@washington.edu","Private","nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat","2488 Forest Street","837 Swallow Street","Sadar Bazar",281002,"Uttar Pradesh","India",8320947207,8518186716,9186865214,"USA-MN55406","Savings",3
"202",202,64490,49862,199448,"Brenda","Thomas","Louise","Thomas","626510375-X","Hansen","Melissa","Debra","","","","30-Jun-92","Unmarried","74258 6th Parkway","822 Walton Court","Agraharam",532663,"Andhra Pradesh","USA",8759318290,9384790991,8633599471,"pclark5l@mozilla.com","pclark5l@nature.com","Private","sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque","87 Hovde Junction","62283 Declaration Way","Sadar Bazar",281002,"Uttar Pradesh","India",9013433906,8178736808,8427878911,"USA-NV89014","Current",3
"781",781,64774,60219,240876,"Marie","Montgomery","Dennis","Montgomery","157867717-3","Marshall","Eric","Beverly","","","","06-Nov-91","Unmarried","23 Beilfuss Avenue","4147 Delladonna Road","R S",395003,"Gujarat","USA",9486475510,8268841236,8210177312,"wbutlerlo@washington.edu","wbutlerlo@fema.gov","Private","iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate","150 Brickson Park Park","3 Pawling Plaza","Sadar Bazar",281002,"Uttar Pradesh","India",9235002111,9743483628,9896205272,"USA-LA70301","Current",3
"795",795,64993,45026,180104,"Benjamin","Brooks","Virginia","Brooks","731691492-0","Woods","Roger","Michelle","","","","03-Nov-02","Unmarried","620 Southridge Way","7451 Mayer Street","Agraharam",532663,"Andhra Pradesh","USA",9335953924,8377066207,8927768871,"ekimm2@cmu.edu","ekimm2@huffingtonpost.com","Private","justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia","2 Mallard Road","3 Jenna Lane","Sadar Bazar",281002,"Uttar Pradesh","India",9530206100,9158673121,9533655689,"USA-AR72703","Current",3
"347",347,66046,51234,204936,"Melissa","Carr","Jack","Carr","532408667-3","Ruiz","Paul","Michael","","","","22-Mar-87","Divorced","442 Mayfield Drive","66 North Trail","Sadar Bazar",281002,"Uttar Pradesh","USA",8593680004,8144519133,9215615094,"efranklin9m@netvibes.com","efranklin9m@deviantart.com","Private","venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue","912 Gateway Avenue","8 Center Pass","R S",395003,"Gujarat","India",9600930209,9618324263,8783830961,"USA-NM87002","Current",3
"812",812,66151,45911,183644,"Annie","Kelly","Daniel","Kelly","436341713-7","Green","Howard","Kevin","","","","30-Jun-83","Unmarried","542 Grayhawk Alley","3 Garrison Trail","Sadar Bazar",281002,"Uttar Pradesh","USA",8300101140,9483250188,8778889054,"jpricemj@state.tx.us","jpricemj@symantec.com","Private","pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc","0 8th Park","80173 Pleasure Terrace","Sadar Bazar",281002,"Uttar Pradesh","India",9515676288,9344431311,9068802625,"USA-OH44136","Current",3
"64",64,66496,45757,183028,"Frances","Bell","Jean","Bell","036407727-1","Henderson","Wayne","Lillian","","","","16-Jun-96","Divorced","67584 Merchant Trail","75481 Autumn Leaf Avenue","Sadar Bazar",281002,"Uttar Pradesh","USA",9406918993,9296611316,8956807149,"jelliott1r@umich.edu","jelliott1r@weebly.com","Public","nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat","58 East Terrace","0272 Logan Plaza","Agraharam",532663,"Andhra Pradesh","India",9047347554,9453071130,8761554184,"USA-CT6492","Current",3
"926",926,66499,60605,242420,"Charles","Edwards","Walter","Edwards","188031313-8","Knight","Tammy","Kelly","","","","22-Nov-00","Divorced","206 Rowland Place","63 Anderson Circle","Agraharam",532663,"Andhra Pradesh","USA",9882293017,9058955112,9170750680,"jshawpp@purevolume.com","jshawpp@google.de","Private","vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum","24 Burning Wood Point","15546 Linden Center","Sadar Bazar",281002,"Uttar Pradesh","India",8103158524,9238351440,8790870551,"USA-AZ85737","Current",3
"375",375,66823,60647,242588,"Doris","Freeman","Martin","Freeman","986495496-2","Davis","Tina","Frank","","","","18-May-86","Divorced","59 Duke Park","812 West Junction","R S",395003,"Gujarat","USA",8141033914,9772984514,9581008795,"dwatkinsae@xrea.com","dwatkinsae@studiopress.com","Private","vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat","5282 Mccormick Pass","1458 Swallow Terrace","Agraharam",532663,"Andhra Pradesh","India",8919305383,8524957824,8548939322,"USA-FL34109","Current",3
"369",369,67373,62205,248820,"Thomas","Lane","Judith","Lane","870209188-7","Armstrong","Teresa","Ann","Griffin","Pamela","Anna","03-Jun-07","Married","3896 Reindahl Circle","2726 Drewry Parkway","Sadar Bazar",281002,"Uttar Pradesh","USA",9697960107,9735453549,8535905052,"agriffina8@about.com","agriffina8@illinois.edu","Private","et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit","03 Duke Point","12017 Anderson Park","Sadar Bazar",281002,"Uttar Pradesh","India",9656048383,9452557812,8741833940,"USA-PA19526","Current",3
"863",863,67594,56466,225864,"Brandon","Armstrong","Nancy","Armstrong","646587882-8","Graham","Beverly","Larry","Baker","Julie","Keith","27-Nov-95","Married","73 Brentwood Drive","7 Merchant Court","R S",395003,"Gujarat","USA",9533853640,8616158985,8367844702,"kbakerny@mozilla.org","kbakerny@shop-pro.jp","Private","massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi","50 Bultman Avenue","5434 Spaight Road","Sadar Bazar",281002,"Uttar Pradesh","India",8766214193,8990439450,9516601998,"USA-CT6492","Savings",3
"310",310,68096,48592,194368,"Laura","Jordan","Rose","Jordan","426312185-6","Phillips","Michael","Elizabeth","","","","14-Nov-86","Divorced","4664 Rockefeller Lane","02 Jenna Point","Sadar Bazar",281002,"Uttar Pradesh","USA",8250058873,8786119785,8964410878,"dgraham8l@pcworld.com","dgraham8l@reference.com","Private","id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam","57 Buhler Center","539 Redwing Center","Sadar Bazar",281002,"Uttar Pradesh","India",9229988654,9030440763,8306910129,"USA-MS39466","Current",3
"526",526,68621,45542,182168,"Antonio","Warren","Chris","Warren","588707093-5","Bowman","Jimmy","Diane","","","","26-May-81","Unmarried","69 Boyd Place","7 Warrior Court","Agraharam",532663,"Andhra Pradesh","USA",8403853072,8540705135,9677426855,"jcampbellel@ucoz.com","jcampbellel@example.com","Private","ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit","91729 Stuart Street","0316 Fairview Road","Agraharam",532663,"Andhra Pradesh","India",9665953342,9146560392,8557693023,"USA-WV25984","Current",3
"21",21,68638,49385,197540,"Susan","Scott","Tina","Scott","721158249-9","Butler","Phillip","Pamela","Ortiz","Donna","Joyce","10-May-71","Married","258 Darwin Road","392 Rockefeller Plaza","Agraharam",532663,"Andhra Pradesh","USA",9545174965,9836766708,8350785905,"jortizk@ihg.com","jortizk@discovery.com","Public","non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra","5 Bobwhite Hill","514 Arrowood Junction","R S",395003,"Gujarat","India",8160610351,9292521425,8577731305,"USA-NM87002","Current",3
"281",281,68679,49734,198936,"Jacqueline","Pierce","Lisa","Pierce","349201068-7","Flores","Adam","Albert","","","","14-Jul-11","Unmarried","88 Roth Parkway","600 Eagan Court","Agraharam",532663,"Andhra Pradesh","USA",8889382413,9861656736,8362025679,"jharrison7s@de.vu","jharrison7s@tmall.com","Private","massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar","2305 East Pass","3 Prairieview Circle","Sadar Bazar",281002,"Uttar Pradesh","India",9269341025,8168244300,8824265007,"USA-FL34109","Savings",3
"129",129,68934,48586,194344,"Norma","Harris","Brandon","Harris","827692294-5","Riley","Doris","Theresa","","","","27-May-71","Unmarried","0 Merry Way","2 Little Fleur Crossing","Sadar Bazar",281002,"Uttar Pradesh","USA",8988878546,9145716905,8578335265,"nberry3k@reverbnation.com","nberry3k@angelfire.com","Public","vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in","316 Maryland Way","2 Nevada Park","R S",395003,"Gujarat","India",8696630554,8460006646,8135428305,"USA-MN55406","Current",3
"89",89,69063,59806,239224,"Steven","Williamson","George","Williamson","756893897-2","Arnold","Diana","Julie","Bishop","Samuel","Kenneth","20-Aug-72","Married","672 Raven Court","9 Gateway Circle","Agraharam",532663,"Andhra Pradesh","USA",9183540521,9007016856,9041599335,"kbishop2g@flickr.com","kbishop2g@cpanel.net","Public","quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut","46816 Melby Hill","332 Mcguire Center","Agraharam",532663,"Andhra Pradesh","India",8334257759,8688255872,8915297061,"USA-AR72335","Current",3
"608",608,69165,51941,207764,"Dorothy","Fernandez","Janice","Fernandez","482086566-8","Martin","Sara","Jane","","","","11-Apr-11","Unmarried","6 Pine View Parkway","93622 Elmside Alley","Sadar Bazar",281002,"Uttar Pradesh","USA",8333701028,9327715633,9626419416,"sbradleygv@clickbank.net","sbradleygv@netscape.com","Private","in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat","1 Continental Drive","540 Fairview Point","R S",395003,"Gujarat","India",8809902797,9113861896,9610751661,"USA-MN55330","Current",3
"295",295,69206,53664,214656,"Terry","Murphy","Louis","Murphy","055914997-2","Meyer","Elizabeth","Stephanie","","","","25-Oct-14","Divorced","139 Leroy Crossing","7 Victoria Road","Sadar Bazar",281002,"Uttar Pradesh","USA",9867746309,8575002654,8865962252,"mbowman86@marketwatch.com","mbowman86@ovh.net","Private","a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas","1618 Pleasure Road","97197 Buell Crossing","R S",395003,"Gujarat","India",8739695569,9782401725,8481770863,"USA-MS39466","Current",3
"846",846,69341,47707,190828,"Lisa","Lawson","Adam","Lawson","105006255-8","Ray","Paula","Steve","Fox","Clarence","Alice","01-Apr-81","Married","54 Melrose Avenue","37088 Saint Paul Road","R S",395003,"Gujarat","USA",8949361101,8764194199,8634523343,"afoxnh@washingtonpost.com","afoxnh@webmd.com","Private","quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum","263 Butterfield Crossing","893 Oakridge Park","Agraharam",532663,"Andhra Pradesh","India",8273095862,8837124485,8790914299,"USA-MD21874","Savings",3
"597",597,69357,56304,225216,"Keith","Garcia","Fred","Garcia","510107909-X","Bell","Linda","Johnny","","","","26-Apr-15","Unmarried","11963 Buena Vista Hill","40812 Hazelcrest Way","Agraharam",532663,"Andhra Pradesh","USA",9287241764,9770859727,9115870783,"rromerogk@yellowbook.com","rromerogk@hostgator.com","Private","pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean","5249 2nd Alley","29738 North Center","R S",395003,"Gujarat","India",9868106464,9795702637,9039104246,"USA-LA70301","Current",3
