"","transactionId","fromCustomerId","fromAccountNo","toCustomerId","toAccountNo","transactionSource","debitCreditIndicator","amount","timeOfTransaction","date","status","chequeId","wireId","onlineId","branchCode","description","tran_cluster"
"9606",8344034,191,45192,543,26199,"Wire","debit",40230,"00:23:56",2020-07-11,"Open","",9667302,"","USA-AZ86004","",3
"9612",3389355,191,45192,543,26199,"Wire","debit",33354,"03:22:46",2020-07-11,"Open","",7836839,"","USA-AZ86004","",3
"9618",5011987,191,45192,543,26199,"Wire","debit",33437,"02:50:10",2020-07-11,"Open","",6657324,"","USA-AZ86004","",3
"9621",5335036,191,45192,543,26199,"Wire","debit",45975,"01:26:42",2020-07-11,"Open","",6362428,"","USA-AZ86004","",3
"9626",2534023,191,45192,543,26199,"Wire","debit",35256,"02:27:20",2020-07-11,"Open","",4782336,"","USA-AZ86004","",3
"9628",8327001,191,45192,543,26199,"Wire","debit",26109,"00:19:42",2020-07-11,"Open","",194135,"","USA-AZ86004","",3
"9629",5469835,191,45192,543,26199,"Wire","debit",39373,"01:47:55",2020-07-11,"Open","",7499615,"","USA-AZ86004","",3
"9630",5351478,191,45192,543,26199,"Wire","debit",31441,"00:37:49",2020-07-11,"Open","",5490081,"","USA-AZ86004","",3
"9632",6261595,191,45192,543,26199,"Wire","debit",44624,"02:58:48",2020-07-11,"Open","",3556162,"","USA-AZ86004","",3
"9638",9359112,191,45192,543,26199,"Wire","debit",45966,"01:25:04",2020-07-11,"Open","",5973835,"","USA-AZ86004","",3
"9649",7246709,191,45192,543,26199,"Wire","debit",34973,"02:42:48",2020-07-11,"Open","",7827359,"","USA-AZ86004","",3
"9652",9971374,191,45192,543,26199,"Wire","debit",41942,"03:47:35",2020-07-11,"Open","",5413613,"","USA-AZ86004","",3
"9655",6869827,191,45192,543,26199,"Wire","debit",44041,"02:03:46",2020-07-11,"Open","",5771512,"","USA-AZ86004","",3
"9658",1854612,191,45192,543,26199,"Wire","debit",49389,"01:54:46",2020-07-11,"Open","",1985558,"","USA-AZ86004","",3
"9660",6378413,191,45192,543,26199,"Wire","debit",35602,"01:04:06",2020-07-11,"Open","",8760849,"","USA-AZ86004","",3
"9663",5737146,191,45192,543,26199,"Wire","debit",33716,"03:41:09",2020-07-11,"Open","",8005861,"","USA-AZ86004","",3
"9667",8247544,191,45192,543,26199,"Wire","debit",23340,"01:17:08",2020-07-11,"Open","",8900721,"","USA-AZ86004","",3
"9673",8609171,191,45192,543,26199,"Wire","debit",41309,"01:24:57",2020-07-11,"Open","",8582876,"","USA-AZ86004","",3
"9674",2541182,191,45192,543,26199,"Wire","debit",49488,"03:05:16",2020-07-11,"Open","",9678663,"","USA-AZ86004","",3
"9685",7727629,191,45192,543,26199,"Wire","debit",35803,"03:06:02",2020-07-11,"Open","",5056329,"","USA-AZ86004","",3
"9696",6850305,191,45192,543,26199,"Wire","debit",32087,"01:48:50",2020-07-11,"Open","",6416198,"","USA-AZ86004","",3
"9698",4524678,191,45192,543,26199,"Wire","debit",26338,"03:29:44",2020-07-11,"Open","",116157,"","USA-AZ86004","",3
"9703",4911421,191,45192,543,26199,"Wire","debit",31157,"03:49:50",2020-07-11,"Open","",8350448,"","USA-AZ86004","",3
"9705",8622344,191,45192,543,26199,"Wire","debit",26354,"00:13:30",2020-07-11,"Open","",228134,"","USA-AZ86004","",3
"9707",5063520,191,45192,543,26199,"Wire","debit",49332,"00:46:15",2020-07-11,"Open","",5105767,"","USA-AZ86004","",3
"9708",2131039,191,45192,543,26199,"Wire","debit",49182,"02:44:02",2020-07-11,"Open","",9360410,"","USA-AZ86004","",3
"9710",7672866,191,45192,543,26199,"Wire","debit",40764,"01:57:19",2020-07-11,"Open","",3571881,"","USA-AZ86004","",3
"9712",1834996,191,45192,543,26199,"Wire","debit",34192,"00:52:55",2020-07-11,"Open","",3683682,"","USA-AZ86004","",3
"9719",9967999,191,45192,543,26199,"Wire","debit",32667,"03:01:40",2020-07-11,"Open","",2065771,"","USA-AZ86004","",3
"9724",6407702,191,45192,543,26199,"Wire","debit",36799,"02:59:05",2020-07-11,"Open","",8731158,"","USA-AZ86004","",3
"9730",5070584,191,45192,543,26199,"Wire","debit",41565,"02:02:20",2020-07-11,"Open","",9088061,"","USA-AZ86004","",3
"9738",7657138,191,45192,543,26199,"Wire","debit",41391,"02:39:42",2020-07-11,"Open","",743570,"","USA-AZ86004","",3
"9740",8962329,191,45192,543,26199,"Wire","debit",40913,"01:49:04",2020-07-11,"Open","",7779905,"","USA-AZ86004","",3
"9748",4062583,191,45192,543,26199,"Wire","debit",39371,"00:05:23",2020-07-11,"Open","",588010,"","USA-AZ86004","",3
"9749",8149810,191,45192,543,26199,"Wire","debit",37454,"01:14:37",2020-07-11,"Open","",2177591,"","USA-AZ86004","",3
"9752",5936427,191,45192,543,26199,"Wire","debit",35130,"01:27:14",2020-07-11,"Open","",642241,"","USA-AZ86004","",3
"9755",5170670,191,45192,543,26199,"Wire","debit",46733,"02:31:28",2020-07-11,"Open","",8193965,"","USA-AZ86004","",3
"9756",8948775,191,45192,543,26199,"Wire","debit",37887,"01:53:19",2020-07-11,"Open","",9828416,"","USA-AZ86004","",3
"9757",9186475,191,45192,543,26199,"Wire","debit",33955,"02:59:45",2020-07-11,"Open","",8785841,"","USA-AZ86004","",3
"9762",2536353,191,45192,543,26199,"Wire","debit",35638,"01:46:08",2020-07-11,"Open","",3432929,"","USA-AZ86004","",3
"9763",1239400,191,45192,543,26199,"Wire","debit",44591,"00:10:15",2020-07-11,"Open","",7980525,"","USA-AZ86004","",3
"9764",8419589,191,45192,543,26199,"Wire","debit",29470,"00:57:47",2020-07-11,"Open","",9608077,"","USA-AZ86004","",3
"9765",5429345,191,45192,543,26199,"Wire","debit",34339,"00:04:37",2020-07-11,"Open","",2199492,"","USA-AZ86004","",3
"9766",7326340,191,45192,543,26199,"Wire","debit",42761,"01:13:33",2020-07-11,"Open","",1006789,"","USA-AZ86004","",3
"9772",5275091,191,45192,543,26199,"Wire","debit",45058,"01:31:32",2020-07-11,"Open","",4252713,"","USA-AZ86004","",3
"9775",8579810,191,45192,543,26199,"Wire","debit",37486,"01:05:11",2020-07-11,"Open","",975362,"","USA-AZ86004","",3
"9776",4358091,191,45192,543,26199,"Wire","debit",44057,"01:29:58",2020-07-11,"Open","",6111810,"","USA-AZ86004","",3
"9777",2054005,191,45192,543,26199,"Wire","debit",42822,"03:07:50",2020-07-11,"Open","",2239203,"","USA-AZ86004","",3
"9779",5306838,191,45192,543,26199,"Wire","debit",27300,"01:46:32",2020-07-11,"Open","",414772,"","USA-AZ86004","",3
"9781",6582101,191,45192,543,26199,"Wire","debit",45956,"01:17:26",2020-07-11,"Open","",4020691,"","USA-AZ86004","",3
"9784",1700630,191,45192,543,26199,"Wire","debit",41215,"00:10:48",2020-07-11,"Open","",9400671,"","USA-AZ86004","",3
"9787",3622166,191,45192,543,26199,"Wire","debit",43723,"02:19:27",2020-07-11,"Open","",2116602,"","USA-AZ86004","",3
"9798",982367,191,45192,543,26199,"Wire","debit",47206,"02:55:40",2020-07-11,"Open","",7008961,"","USA-AZ86004","",3
"9806",660829,126,67114,494,10412,"Wire","debit",41614,"03:08:00",2020-07-11,"Open","",3091329,"","USA-OH44136","",3
"9817",72448,126,67114,494,10412,"Wire","debit",25863,"03:48:06",2020-07-11,"Open","",6132686,"","USA-OH44136","",3
"9826",8934061,126,67114,494,10412,"Wire","debit",34943,"01:50:38",2020-07-11,"Open","",6557678,"","USA-OH44136","",3
"9827",6388115,126,67114,494,10412,"Wire","debit",34450,"02:44:23",2020-07-11,"Open","",7658407,"","USA-OH44136","",3
"9828",2771995,126,67114,494,10412,"Wire","debit",29218,"02:33:48",2020-07-11,"Open","",1281097,"","USA-OH44136","",3
"9834",8024981,126,67114,494,10412,"Wire","debit",40488,"02:29:38",2020-07-11,"Open","",4917313,"","USA-OH44136","",3
"9836",5153032,126,67114,494,10412,"Wire","debit",41894,"02:19:46",2020-07-11,"Open","",9147655,"","USA-OH44136","",3
"9839",1083766,126,67114,494,10412,"Wire","debit",42596,"01:12:47",2020-07-11,"Open","",5363571,"","USA-OH44136","",3
"9841",6850241,126,67114,494,10412,"Wire","debit",33332,"01:01:08",2020-07-11,"Open","",3045699,"","USA-OH44136","",3
"9847",7149738,126,67114,494,10412,"Wire","debit",44581,"01:22:19",2020-07-11,"Open","",6555103,"","USA-OH44136","",3
"9848",7339647,126,67114,494,10412,"Wire","debit",35824,"02:40:28",2020-07-11,"Open","",9796686,"","USA-OH44136","",3
"9853",5506650,126,67114,494,10412,"Wire","debit",22719,"00:01:12",2020-07-11,"Open","",6503388,"","USA-OH44136","",3
"9854",9318677,126,67114,494,10412,"Wire","debit",30695,"00:18:45",2020-07-11,"Open","",7599254,"","USA-OH44136","",3
"9858",9430180,126,67114,494,10412,"Wire","debit",34963,"01:27:58",2020-07-11,"Open","",6559218,"","USA-OH44136","",3
"9859",8203689,126,67114,494,10412,"Wire","debit",29159,"02:35:37",2020-07-11,"Open","",8383405,"","USA-OH44136","",3
"9861",6331923,126,67114,494,10412,"Wire","debit",24148,"00:27:59",2020-07-11,"Open","",663623,"","USA-OH44136","",3
"9864",3504398,126,67114,494,10412,"Wire","debit",39064,"00:02:48",2020-07-11,"Open","",3729641,"","USA-OH44136","",3
"9865",5691335,126,67114,494,10412,"Wire","debit",35823,"00:25:06",2020-07-11,"Open","",5470461,"","USA-OH44136","",3
"9877",1554986,126,67114,494,10412,"Wire","debit",24341,"01:00:41",2020-07-11,"Open","",861156,"","USA-OH44136","",3
"9878",7149398,126,67114,494,10412,"Wire","debit",31231,"01:26:00",2020-07-11,"Open","",2951838,"","USA-OH44136","",3
"9885",7648725,126,67114,494,10412,"Wire","debit",39954,"00:17:48",2020-07-11,"Open","",4428771,"","USA-OH44136","",3
"9887",9014472,126,67114,494,10412,"Wire","debit",42425,"01:02:10",2020-07-11,"Open","",1223354,"","USA-OH44136","",3
"9888",5849579,126,67114,494,10412,"Wire","debit",41710,"03:04:47",2020-07-11,"Open","",5814798,"","USA-OH44136","",3
"9893",335796,126,67114,494,10412,"Wire","debit",23086,"01:05:53",2020-07-11,"Open","",4163549,"","USA-OH44136","",3
"9894",6007870,126,67114,494,10412,"Wire","debit",29695,"02:49:32",2020-07-11,"Open","",5070311,"","USA-OH44136","",3
