"","customerId","primaryAccountNumber","balance","Salary","firstName","lastName","middleName","alias","passport","fatherLastName","fatherFirstName","fatherMiddleName","spouseLastName","spouseFirstName","spouseMiddleName","dateOfBirth","marital_Status","addressLine1","addressLine2","addressCity","addressZipCode","addressState","addressCountry","primaryPhone","secondaryPhone","landLinePhone","primaryEmailId","secondaryEmailId","primaryOccupation","primaryOccupationEmployerName","primaryOccupationAddressLine1","primaryOccupationAddressLine2","primaryOccupationAddressCity","primaryOccupationAddressZipCode","primaryOccupationAddressState","primaryOccupationAddressCountry","primaryOccupationPrimaryPhone","primaryOccupationSecondaryPhone","debitCardNo","primaryBranchcode","accountType","kyc_cluster"
"213",213,18092,35655,142620,"Cynthia","Jackson","Antonio","Jackson","874159343-X","Hawkins","Patricia","Jose","","","","15-Mar-93","Divorced","85 Packers Point","596 Lotheville Plaza","Agraharam",532663,"Andhra Pradesh","USA",9545867132,9098884950,9093064289,"cwells5w@seesaa.net","cwells5w@microsoft.com","Private","turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris","33896 Little Fleur Pass","69467 Dexter Crossing","R S",395003,"Gujarat","India",8106839488,8452825437,8547412857,"USA-GA30907","Savings",1
"376",376,18257,13411,53644,"Scott","Watkins","Phillip","Watkins","770068507-X","Peters","Matthew","Kevin","","","","17-Dec-82","Unmarried","6023 Stone Corner Plaza","101 Everett Junction","R S",395003,"Gujarat","USA",9131329201,8911647238,9347337262,"crobertsonaf@liveinternet.ru","crobertsonaf@furl.net","Private","enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at","41140 Bultman Pass","1005 Esker Avenue","R S",395003,"Gujarat","India",8910941875,8295189270,8137512087,"USA-NM87002","Savings",1
"367",367,18296,16448,65792,"Martha","Tucker","Annie","Tucker","127952701-3","Bell","Lawrence","Roger","Palmer","Edward","Amanda","06-Dec-03","Married","7594 Knutson Terrace","6 Katie Terrace","Agraharam",532663,"Andhra Pradesh","USA",8865717037,8655553768,9255041934,"apalmera6@drupal.org","apalmera6@ovh.net","Private","quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus","1188 Evergreen Place","1447 Vahlen Avenue","Agraharam",532663,"Andhra Pradesh","India",8359126057,8552242287,9243520348,"USA-AZ86004","Current",1
"292",292,18521,26370,105480,"Paul","Lawson","Jesse","Lawson","697583682-5","James","Theresa","Carol","","","","08-Oct-94","Unmarried","5018 East Place","02 Crest Line Circle","Sadar Bazar",281002,"Uttar Pradesh","USA",9401046989,8530209782,8136758581,"aray83@sohu.com","aray83@elegantthemes.com","Private","vel nulla eget eros elementum pellentesque quisque porta volutpat erat","8540 Holmberg Avenue","948 Basil Road","Sadar Bazar",281002,"Uttar Pradesh","India",9745250729,8738250653,9788547424,"USA-CT6492","Current",1
"785",785,18668,38681,154724,"Marie","Price","Raymond","Price","639967741-6","Daniels","Cheryl","Joshua","","","","21-Jun-06","Unmarried","1 Killdeer Pass","22481 Lighthouse Bay Alley","Sadar Bazar",281002,"Uttar Pradesh","USA",8624793562,9415774490,9736697111,"pboydls@alibaba.com","pboydls@newyorker.com","Private","integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent","11 Dorton Road","6 Golf View Center","Agraharam",532663,"Andhra Pradesh","India",8520020426,8128559775,9015433621,"USA-AR72703","Savings",1
"833",833,18799,33663,134652,"Bobby","Peterson","Scott","Peterson","440407553-7","Pierce","Robin","Kenneth","Richards","Frances","Jessica","11-Oct-85","Married","8664 Haas Point","006 Hazelcrest Drive","Agraharam",532663,"Andhra Pradesh","USA",9693196577,9173281079,9200965076,"jrichardsn4@mail.ru","jrichardsn4@patch.com","Private","nulla quisque arcu libero rutrum ac lobortis vel dapibus at","1 Hansons Hill","99136 Sycamore Point","Sadar Bazar",281002,"Uttar Pradesh","India",8268993896,8397432088,8587893184,"USA-NM87002","Current",1
"80",80,18988,41289,165156,"Andrea","Stevens","Katherine","Stevens","910740707-6","Little","Jeremy","Juan","Bennett","Debra","Alan","07-Oct-04","Married","538 Morrow Plaza","246 Londonderry Avenue","Sadar Bazar",281002,"Uttar Pradesh","USA",8265366788,8123097261,9738815653,"abennett27@nih.gov","abennett27@hugedomains.com","Public","morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit","0602 Holmberg Hill","0388 Buhler Parkway","Sadar Bazar",281002,"Uttar Pradesh","India",8115850014,8289381469,9167985709,"USA-MS39466","Savings",1
"16",16,19033,12361,49444,"Sandra","Marshall","Philip","Marshall","278116753-3","Carr","Jean","Matthew","","","","11-Jan-81","Divorced","94 Bunker Hill Lane","9167 Bobwhite Junction","R S",395003,"Gujarat","USA",9785769207,8347773184,9430613958,"dfisherf@nyu.edu","dfisherf@deviantart.com","Public","platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis","3360 Packers Plaza","68426 Thierer Way","Sadar Bazar",281002,"Uttar Pradesh","India",8378007023,9838349007,9711067898,"USA-WV25984","Savings",1
"225",225,19166,22520,90080,"Angela","Griffin","Patrick","Griffin","309631054-8","Barnes","Anne","Ann","","","","21-Nov-04","Unmarried","69 Talisman Lane","6 Sullivan Parkway","Agraharam",532663,"Andhra Pradesh","USA",9416541796,8212443899,9105265123,"jross68@github.com","jross68@unicef.org","Private","etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit","227 Mcguire Center","8419 Basil Trail","Agraharam",532663,"Andhra Pradesh","India",8219979914,9373219123,9541126153,"USA-GA30519","Savings",1
"418",418,19173,18202,72808,"Jean","Perez","Nancy","Perez","086501490-6","George","Steven","Terry","","","","07-Jan-91","Divorced","21 Village Way","9270 Packers Place","Sadar Bazar",281002,"Uttar Pradesh","USA",9014858864,8993378906,8207591184,"jcunninghambl@state.gov","jcunninghambl@icio.us","Private","ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor","51 Killdeer Point","2014 Gulseth Hill","Sadar Bazar",281002,"Uttar Pradesh","India",8460118594,8403762477,9281212490,"USA-MN55406","Current",1
"137",137,19599,40000,160000,"Amy","Ross","Antonio","Ross","328564328-5","Reyes","Louise","Kenneth","Chapman","Robin","John","15-Aug-75","Married","7434 Loftsgordon Drive","50698 Artisan Trail","R S",395003,"Gujarat","USA",9831844368,9697781013,9145712113,"jchapman3s@yellowbook.com","jchapman3s@aol.com","Public","sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede","294 Thompson Court","3188 Oriole Trail","Agraharam",532663,"Andhra Pradesh","India",8812730168,8740457815,8520014495,"USA-MN55330","Current",1
"954",954,19746,11416,45664,"Justin","Howard","Mark","Howard","985421062-6","Chapman","Todd","Denise","Lee","Clarence","Harry","23-Dec-83","Married","70919 Golf View Terrace","77 Lerdahl Plaza","R S",395003,"Gujarat","USA",8189048221,9614321568,8389282989,"hleeqh@google.de","hleeqh@whitehouse.gov","Private","aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices","55161 Mesta Circle","84 Hoffman Crossing","R S",395003,"Gujarat","India",8632530016,8765662867,9685277601,"USA-MS39466","Savings",1
"999",999,19870,36728,146912,"Jennifer","Taylor","Bruce","Taylor","561915504-8","Banks","Scott","Patrick","","","","26-Mar-83","Divorced","957 Elmside Circle","1140 Blaine Parkway","Sadar Bazar",281002,"Uttar Pradesh","USA",9721535348,9278233667,8384941209,"ssandersrq@dell.com","ssandersrq@oracle.com","Private","at turpis a pede posuere nonummy integer non velit donec diam","426 Namekagon Road","64163 Sunbrook Parkway","Sadar Bazar",281002,"Uttar Pradesh","India",8247042754,8111816013,9493557963,"USA-IN46815","Current",1
"85",85,19932,30988,123952,"Judy","Dixon","Margaret","Dixon","923399743-X","Bell","Peter","Janet","","","","19-Aug-72","Unmarried","6079 Hansons Circle","840 Dwight Alley","R S",395003,"Gujarat","USA",9160227178,8212630186,8508627514,"aharper2c@google.cn","aharper2c@cbc.ca","Public","ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a","3 Maryland Street","5 Lindbergh Trail","Sadar Bazar",281002,"Uttar Pradesh","India",9711783767,8306616803,9061447673,"USA-KS67337","Savings",1
"105",105,19999,21857,87428,"Janet","Schmidt","Jennifer","Schmidt","927153650-9","Lawson","Michael","Robert","","","","07-Mar-03","Divorced","8 Blackbird Plaza","747 Michigan Center","Agraharam",532663,"Andhra Pradesh","USA",9676780526,9450770128,8465212668,"mbowman2w@chron.com","mbowman2w@nih.gov","Public","mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus","75312 Schurz Point","3 Towne Crossing","Agraharam",532663,"Andhra Pradesh","India",9786007949,9478788584,8613729114,"USA-GA30907","Savings",1
"670",670,20091,20093,80372,"Beverly","Howard","Lois","Howard","097032205-4","Gardner","Eugene","Randy","","","","09-Dec-01","Divorced","24470 Namekagon Pass","2 Russell Point","Agraharam",532663,"Andhra Pradesh","USA",8599853042,8630166988,9740577634,"ewardil@sitemeter.com","ewardil@dropbox.com","Private","pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper","5768 Sugar Plaza","4394 Toban Crossing","R S",395003,"Gujarat","India",8722346868,8683775970,9792642138,"USA-WV25984","Savings",1
"35",35,20326,38928,155712,"Nicholas","Wood","Shirley","Wood","675734975-2","Welch","Samuel","Betty","","","","24-Aug-01","Divorced","4 Vermont Drive","005 Fairfield Alley","Sadar Bazar",281002,"Uttar Pradesh","USA",9063488719,8683846505,8728449787,"tgilberty@businesswire.com","tgilberty@opensource.org","Public","in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus","9558 Blaine Trail","1848 Butterfield Plaza","Agraharam",532663,"Andhra Pradesh","India",9791258661,8807444661,8141015126,"USA-WY83113","Current",1
"570",570,20345,12899,51596,"Thomas","Hunter","Louis","Hunter","110859548-0","Montgomery","Beverly","Donald","","","","26-Jan-95","Unmarried","06 Butternut Lane","434 Algoma Avenue","Agraharam",532663,"Andhra Pradesh","USA",9265277374,9024046777,9828854402,"mreynoldsft@nasa.gov","mreynoldsft@theglobeandmail.com","Private","vitae mattis nibh ligula nec sem duis aliquam convallis nunc","280 Carey Terrace","72740 Muir Place","Agraharam",532663,"Andhra Pradesh","India",9526454426,9375384197,9659069030,"USA-NV89014","Savings",1
"141",141,20686,35978,143912,"Ronald","Carroll","Rebecca","Carroll","789415556-X","Moore","Chris","Robert","","","","27-Nov-72","Unmarried","8 Spohn Junction","7 Tony Circle","Sadar Bazar",281002,"Uttar Pradesh","USA",8710262327,9057557919,9265519226,"cmills3w@twitter.com","cmills3w@shareasale.com","Public","eu massa donec dapibus duis at velit eu est congue elementum in hac","6381 John Wall Park","841 Vidon Drive","R S",395003,"Gujarat","India",9759165082,8780524308,9268814488,"USA-ME4947","Savings",1
"492",492,20733,36344,145376,"Cheryl","Perry","Janice","Perry","260077585-4","Bradley","Lawrence","Terry","Gibson","Robin","Anthony","22-Apr-99","Married","013 Hauk Terrace","806 Lunder Hill","R S",395003,"Gujarat","USA",8967326485,9042467664,8521403886,"agibsondn@yellowpages.com","agibsondn@nih.gov","Private","phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor","00874 Pankratz Drive","87 Menomonie Hill","Agraharam",532663,"Andhra Pradesh","India",8733801189,9285229272,8889748918,"USA-AZ86004","Current",1
"165",165,20799,21805,87220,"Samuel","Day","Brian","Day","383185471-8","Taylor","Mary","Evelyn","","","","31-Mar-08","Unmarried","9792 Kensington Drive","7846 Muir Trail","Sadar Bazar",281002,"Uttar Pradesh","USA",9081055125,8660485795,9824899711,"hwillis4k@smh.com.au","hwillis4k@flickr.com","Public","condimentum curabitur in libero ut massa volutpat convallis morbi odio","44874 Raven Drive","8488 Bartillon Road","Sadar Bazar",281002,"Uttar Pradesh","India",9805539216,8959689024,8455459335,"USA-AZ85381","Savings",1
"682",682,20852,36065,144260,"Phyllis","Richardson","Jose","Richardson","601102744-X","Franklin","Martha","Phyllis","","","","29-May-14","Unmarried","63105 Union Lane","53498 Jay Lane","Agraharam",532663,"Andhra Pradesh","USA",8961085905,8601007994,9126979951,"bbarnesix@exblog.jp","bbarnesix@dailymail.co.uk","Private","erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi","3 Union Lane","22172 Texas Avenue","R S",395003,"Gujarat","India",9141086637,8627896507,9444381135,"USA-MN55406","Current",1
"390",390,21155,10435,41740,"Michelle","Little","Heather","Little","715752598-4","Taylor","Dorothy","Justin","Moore","Joan","Jose","23-Aug-10","Married","531 Eliot Hill","96 Morningstar Road","Agraharam",532663,"Andhra Pradesh","USA",9157704080,9654941203,8751086189,"jmooreat@hhs.gov","jmooreat@list-manage.com","Private","blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere","09 Tennyson Alley","74 Gateway Park","Sadar Bazar",281002,"Uttar Pradesh","India",8636511086,9263490144,8666212276,"USA-WA98116","Savings",1
"950",950,21179,20310,81240,"Phillip","Spencer","George","Spencer","359955673-3","Sullivan","Jason","Jimmy","Hansen","Karen","Marilyn","22-Nov-86","Married","945 Ohio Drive","3011 Center Trail","R S",395003,"Gujarat","USA",9839051978,9000985611,9029180087,"mhansenqd@sciencedaily.com","mhansenqd@nymag.com","Private","massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse","715 Anderson Circle","987 Thierer Place","R S",395003,"Gujarat","India",8412290999,8462067821,9384052503,"USA-WY83113","Current",1
"286",286,21190,40748,162992,"Richard","Pierce","Rebecca","Pierce","431905361-3","Chavez","Antonio","Anne","","","","01-Mar-03","Unmarried","78 Luster Plaza","6 Petterle Pass","Sadar Bazar",281002,"Uttar Pradesh","USA",8335978673,8533808442,9311580018,"tbarnes7x@reverbnation.com","tbarnes7x@nydailynews.com","Private","leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius","3067 Ludington Court","3257 Troy Drive","Agraharam",532663,"Andhra Pradesh","India",9492253857,9254311857,8351548391,"USA-MN55330","Current",1
"879",879,21584,40221,160884,"Christina","Gordon","Lawrence","Gordon","214945838-1","Oliver","Nancy","Shirley","","","","27-Jul-93","Unmarried","280 Lunder Park","67 Mallory Lane","Sadar Bazar",281002,"Uttar Pradesh","USA",8853009553,9032202503,8956640661,"hyoungoe@so-net.ne.jp","hyoungoe@dedecms.com","Private","dui vel nisl duis ac nibh fusce lacus purus aliquet","9079 Glendale Crossing","1 Farragut Park","Agraharam",532663,"Andhra Pradesh","India",8273262498,8117124426,8777967847,"USA-GA30519","Current",1
"17",17,21628,31745,126980,"Howard","Ortiz","Timothy","Ortiz","990219128-2","Ramos","Frank","Judy","Mason","Steve","Larry","19-Mar-03","Married","76005 Menomonie Lane","646 Cody Alley","Sadar Bazar",281002,"Uttar Pradesh","USA",9071431563,8841396503,9084542343,"lmasong@stumbleupon.com","lmasong@joomla.org","Public","eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus","5753 Farragut Hill","54110 Almo Drive","Sadar Bazar",281002,"Uttar Pradesh","India",8259544658,8166784710,8787538659,"USA-AZ86004","Savings",1
"594",594,21831,18358,73432,"Lori","Gonzalez","Charles","Gonzalez","550615139-X","Kennedy","Victor","Edward","","","","19-Feb-80","Divorced","314 Pankratz Circle","6 Dryden Drive","Sadar Bazar",281002,"Uttar Pradesh","USA",9337182904,9640004128,9616046627,"eramirezgh@bloglovin.com","eramirezgh@stanford.edu","Private","eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum","31976 Daystar Pass","06314 Meadow Ridge Junction","R S",395003,"Gujarat","India",8206897519,9214884748,8383964871,"USA-AZ86322","Savings",1
"462",462,22034,21179,84716,"Brian","Fox","Nicholas","Fox","372227114-2","Jones","Diane","Frances","Ward","David","Laura","07-Jul-06","Married","354 Mitchell Avenue","43571 3rd Plaza","Sadar Bazar",281002,"Uttar Pradesh","USA",8448021120,9504060705,8473551038,"lwardct@goo.ne.jp","lwardct@geocities.com","Private","ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio","05885 Atwood Center","5396 Aberg Way","R S",395003,"Gujarat","India",9198516967,8583111574,9253839036,"USA-NV89014","Savings",1
"712",712,22187,10156,40624,"Jean","Boyd","Amanda","Boyd","327834462-6","Hill","Douglas","Dorothy","","","","03-Apr-80","Divorced","59 Luster Avenue","369 Rowland Point","R S",395003,"Gujarat","USA",9076577240,9423251809,9490660679,"lsimmonsjr@ed.gov","lsimmonsjr@answers.com","Private","placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem","57474 Macpherson Point","9061 Service Lane","Agraharam",532663,"Andhra Pradesh","India",8537121713,9525301977,9260041410,"USA-NC28743","Current",1
"47",47,22318,12688,50752,"Philip","Allen","Sara","Allen","849201921-2","Griffin","Richard","Carol","Meyer","Aaron","Daniel","26-Feb-97","Married","09191 Vermont Alley","27 Dovetail Alley","Sadar Bazar",281002,"Uttar Pradesh","USA",8386588440,8597421276,9592705326,"dmeyer1a@wsj.com","dmeyer1a@cloudflare.com","Public","porttitor id consequat in consequat ut nulla sed accumsan felis ut at","2246 Hanover Point","853 Sunnyside Way","Sadar Bazar",281002,"Uttar Pradesh","India",8592523306,8372200369,9284279442,"USA-WV25984","Current",1
"871",871,22475,10220,40880,"Helen","Evans","Dorothy","Evans","701735168-1","Edwards","Henry","Nancy","","","","18-Aug-72","Divorced","01660 Vermont Parkway","5 Tony Place","Agraharam",532663,"Andhra Pradesh","USA",9816110185,9472106760,9517699030,"dbankso6@cbsnews.com","dbankso6@bravesites.com","Private","suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis","61 Namekagon Road","3 Riverside Junction","R S",395003,"Gujarat","India",9485289688,8157834501,8793060913,"USA-MN55330","Current",1
"285",285,22722,18131,72524,"Carl","Mccoy","Joshua","Mccoy","723066817-4","Collins","Craig","Martha","Jackson","George","Joseph","05-Nov-81","Married","49369 Carberry Way","955 Hansons Pass","Sadar Bazar",281002,"Uttar Pradesh","USA",8676897788,9092944530,9663899349,"jjackson7w@macromedia.com","jjackson7w@opensource.org","Private","dui maecenas tristique est et tempus semper est quam pharetra","42525 Main Point","39687 Lotheville Place","Agraharam",532663,"Andhra Pradesh","India",9285717121,9773691067,9841225025,"USA-KS67337","Savings",1
